"L1","Demographic","Unit","Date","Value","Country","Source","Source URL"
"Rivergee","Population, 20-24 years - Female","Persons","1/1/2008 12:00:00 AM",2932,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Rivergee","Population, 20-24 years - Male","Persons","1/1/2008 12:00:00 AM",2867,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Rivergee","Population, 20-24 years - Total","Persons","1/1/2008 12:00:00 AM",5799,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Rivergee","Population, 25-29 years - Female","Persons","1/1/2008 12:00:00 AM",2524,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Rivergee","Population, 25-29 years - Male","Persons","1/1/2008 12:00:00 AM",2302,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Rivergee","Population, 25-29 years - Total","Persons","1/1/2008 12:00:00 AM",4826,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Rivergee","Population, 30-34 years - Female","Persons","1/1/2008 12:00:00 AM",1874,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Rivergee","Population, 30-34 years - Male","Persons","1/1/2008 12:00:00 AM",1865,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Rivergee","Population, 30-34 years - Total","Persons","1/1/2008 12:00:00 AM",3739,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Rivergee","Population, 35-39 years - Female","Persons","1/1/2008 12:00:00 AM",1750,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Rivergee","Population, 35-39 years - Male","Persons","1/1/2008 12:00:00 AM",1757,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Rivergee","Population, 35-39 years - Total","Persons","1/1/2008 12:00:00 AM",3507,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Rivergee","Population, 40-44 years - Female","Persons","1/1/2008 12:00:00 AM",1315,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Rivergee","Population, 40-44 years - Male","Persons","1/1/2008 12:00:00 AM",1418,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Rivergee","Population, 40-44 years - Total","Persons","1/1/2008 12:00:00 AM",2733,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Rivergee","Population, 45-49 years - Female","Persons","1/1/2008 12:00:00 AM",985,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Rivergee","Population, 45-49 years - Male","Persons","1/1/2008 12:00:00 AM",1110,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Rivergee","Population, 45-49 years - Total","Persons","1/1/2008 12:00:00 AM",2095,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Rivergee","Population, 5-9 years - Female","Persons","1/1/2008 12:00:00 AM",5205,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Rivergee","Population, 5-9 years - Male","Persons","1/1/2008 12:00:00 AM",5879,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Rivergee","Population, 5-9 years - Total","Persons","1/1/2008 12:00:00 AM",11084,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Rivergee","Population, 50-54 years - Female","Persons","1/1/2008 12:00:00 AM",758,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Rivergee","Population, 50-54 years - Male","Persons","1/1/2008 12:00:00 AM",738,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Rivergee","Population, 50-54 years - Total","Persons","1/1/2008 12:00:00 AM",1496,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Rivergee","Population, 55-59 years - Female","Persons","1/1/2008 12:00:00 AM",603,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Rivergee","Population, 55-59 years - Male","Persons","1/1/2008 12:00:00 AM",651,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Rivergee","Population, 55-59 years - Total","Persons","1/1/2008 12:00:00 AM",1254,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Rivergee","Population, 60-64 years - Female","Persons","1/1/2008 12:00:00 AM",549,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Rivergee","Population, 60-64 years - Male","Persons","1/1/2008 12:00:00 AM",527,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Rivergee","Population, 60-64 years - Total","Persons","1/1/2008 12:00:00 AM",1076,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Rivergee","Population, 65-69 years - Female","Persons","1/1/2008 12:00:00 AM",323,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Rivergee","Population, 65-69 years - Male","Persons","1/1/2008 12:00:00 AM",377,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Rivergee","Population, 65-69 years - Total","Persons","1/1/2008 12:00:00 AM",700,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Rivergee","Population, 70-74 years - Female","Persons","1/1/2008 12:00:00 AM",201,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Rivergee","Population, 70-74 years - Male","Persons","1/1/2008 12:00:00 AM",234,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Rivergee","Population, 70-74 years - Total","Persons","1/1/2008 12:00:00 AM",435,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Rivergee","Population, 75-79 years - Female","Persons","1/1/2008 12:00:00 AM",131,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Rivergee","Population, 75-79 years - Male","Persons","1/1/2008 12:00:00 AM",162,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Rivergee","Population, 75-79 years - Total","Persons","1/1/2008 12:00:00 AM",293,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Rivergee","Population, 80-84 years - Female","Persons","1/1/2008 12:00:00 AM",67,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Rivergee","Population, 80-84 years - Male","Persons","1/1/2008 12:00:00 AM",72,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Rivergee","Population, 80-84 years - Total","Persons","1/1/2008 12:00:00 AM",139,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Rivergee","Population, 85 years and over - Female","Persons","1/1/2008 12:00:00 AM",70,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Rivergee","Population, 85 years and over - Male","Persons","1/1/2008 12:00:00 AM",70,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Rivergee","Population, 85 years and over - Total","Persons","1/1/2008 12:00:00 AM",140,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Rivergee","Population, Female Total","Persons","1/1/2008 12:00:00 AM",31926,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Rivergee","Population, Male Total","Persons","1/1/2008 12:00:00 AM",34863,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Sinoe","Annual GrowthRate (%)","%","1/1/2008 12:00:00 AM",2.1,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Sinoe","Area (square miles)","square miles","1/1/2008 12:00:00 AM",3914,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Sinoe","Average Household Size","Persons","1/1/2008 12:00:00 AM",5.8,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Sinoe","Population Density","persons/area","1/1/2008 12:00:00 AM",27,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Sinoe","Population Total","Persons","1/1/2008 12:00:00 AM",102391,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Sinoe","Population, 0-4 years - Female","Persons","1/1/2008 12:00:00 AM",7731,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Sinoe","Population, 0-4 years - Male","Persons","1/1/2008 12:00:00 AM",8476,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Sinoe","Population, 0-4 years - Total","Persons","1/1/2008 12:00:00 AM",16207,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Sinoe","Population, 10-14 years - Female","Persons","1/1/2008 12:00:00 AM",5390,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Sinoe","Population, 10-14 years - Male","Persons","1/1/2008 12:00:00 AM",6874,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Sinoe","Population, 10-14 years - Total","Persons","1/1/2008 12:00:00 AM",12264,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Sinoe","Population, 15-19 years - Female","Persons","1/1/2008 12:00:00 AM",4773,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Sinoe","Population, 15-19 years - Male","Persons","1/1/2008 12:00:00 AM",6170,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Sinoe","Population, 15-19 years - Total","Persons","1/1/2008 12:00:00 AM",10943,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Sinoe","Population, 20-24 years - Female","Persons","1/1/2008 12:00:00 AM",4558,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Sinoe","Population, 20-24 years - Male","Persons","1/1/2008 12:00:00 AM",5069,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Sinoe","Population, 20-24 years - Total","Persons","1/1/2008 12:00:00 AM",9627,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Sinoe","Population, 25-29 years - Female","Persons","1/1/2008 12:00:00 AM",4041,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Sinoe","Population, 25-29 years - Male","Persons","1/1/2008 12:00:00 AM",4336,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Sinoe","Population, 25-29 years - Total","Persons","1/1/2008 12:00:00 AM",8377,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Sinoe","Population, 30-34 years - Female","Persons","1/1/2008 12:00:00 AM",3043,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Sinoe","Population, 30-34 years - Male","Persons","1/1/2008 12:00:00 AM",3583,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Sinoe","Population, 30-34 years - Total","Persons","1/1/2008 12:00:00 AM",6626,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Sinoe","Population, 35-39 years - Female","Persons","1/1/2008 12:00:00 AM",2868,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Sinoe","Population, 35-39 years - Male","Persons","1/1/2008 12:00:00 AM",2992,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Sinoe","Population, 35-39 years - Total","Persons","1/1/2008 12:00:00 AM",5860,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Sinoe","Population, 40-44 years - Female","Persons","1/1/2008 12:00:00 AM",2188,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Sinoe","Population, 40-44 years - Male","Persons","1/1/2008 12:00:00 AM",2500,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Sinoe","Population, 40-44 years - Total","Persons","1/1/2008 12:00:00 AM",4688,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Sinoe","Population, 45-49 years - Female","Persons","1/1/2008 12:00:00 AM",1627,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Sinoe","Population, 45-49 years - Male","Persons","1/1/2008 12:00:00 AM",1879,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Sinoe","Population, 45-49 years - Total","Persons","1/1/2008 12:00:00 AM",3506,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Sinoe","Population, 5-9 years - Female","Persons","1/1/2008 12:00:00 AM",7637,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Sinoe","Population, 5-9 years - Male","Persons","1/1/2008 12:00:00 AM",8386,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Sinoe","Population, 5-9 years - Total","Persons","1/1/2008 12:00:00 AM",16023,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Sinoe","Population, 50-54 years - Female","Persons","1/1/2008 12:00:00 AM",1134,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Sinoe","Population, 50-54 years - Male","Persons","1/1/2008 12:00:00 AM",1417,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Sinoe","Population, 50-54 years - Total","Persons","1/1/2008 12:00:00 AM",2551,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Sinoe","Population, 55-59 years - Female","Persons","1/1/2008 12:00:00 AM",779,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Sinoe","Population, 55-59 years - Male","Persons","1/1/2008 12:00:00 AM",911,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Sinoe","Population, 55-59 years - Total","Persons","1/1/2008 12:00:00 AM",1690,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Sinoe","Population, 60-64 years - Female","Persons","1/1/2008 12:00:00 AM",730,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Sinoe","Population, 60-64 years - Male","Persons","1/1/2008 12:00:00 AM",863,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Sinoe","Population, 60-64 years - Total","Persons","1/1/2008 12:00:00 AM",1593,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Sinoe","Population, 65-69 years - Female","Persons","1/1/2008 12:00:00 AM",466,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Sinoe","Population, 65-69 years - Male","Persons","1/1/2008 12:00:00 AM",511,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Sinoe","Population, 65-69 years - Total","Persons","1/1/2008 12:00:00 AM",977,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Sinoe","Population, 70-74 years - Female","Persons","1/1/2008 12:00:00 AM",249,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Sinoe","Population, 70-74 years - Male","Persons","1/1/2008 12:00:00 AM",280,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Sinoe","Population, 70-74 years - Total","Persons","1/1/2008 12:00:00 AM",529,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Sinoe","Population, 75-79 years - Female","Persons","1/1/2008 12:00:00 AM",196,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Sinoe","Population, 75-79 years - Male","Persons","1/1/2008 12:00:00 AM",250,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Sinoe","Population, 75-79 years - Total","Persons","1/1/2008 12:00:00 AM",446,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Sinoe","Population, 80-84 years - Female","Persons","1/1/2008 12:00:00 AM",97,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Sinoe","Population, 80-84 years - Male","Persons","1/1/2008 12:00:00 AM",125,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Sinoe","Population, 80-84 years - Total","Persons","1/1/2008 12:00:00 AM",222,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Sinoe","Population, 85 years and over - Female","Persons","1/1/2008 12:00:00 AM",117,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Sinoe","Population, 85 years and over - Male","Persons","1/1/2008 12:00:00 AM",145,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Sinoe","Population, 85 years and over - Total","Persons","1/1/2008 12:00:00 AM",262,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Sinoe","Population, Female Total","Persons","1/1/2008 12:00:00 AM",47624,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Sinoe","Population, Male Total","Persons","1/1/2008 12:00:00 AM",54767,"LR","Open Data for Africa","http://opendataforafrica.org/"
