item code,item description,length cm,height cm,width cm,volume litre,weight kg,in EIC
AOFECOPYCA30,(copier Canon NP A30 PC7/11) TONER,0,0,0,0,0,
AOFECOPYCDR15,DRUM for Copier IR 1210/30/70/1530,0,0,0,0,0,
AOFECOPYCDR16,DRUM FOR COPIER Canon IR 1600/2000,0,0,0,0,0,
AOFECOPYCDR20,DRUM CANON POUR IR 2016,0,0,0,0,0,
AOFECOPYCE30,(copier Canon NP E30 PC) TONER,0,0,0,0,0,
AOFECOPYCFC2,(copier Canon FC 230) TONER,0,0,0,0,0,
AOFECOPYCTO15,TONER FOR Copier IR 1530 (C-EXV 7),0,0,0,0,0,
AOFECOPYCTO20,TONER CANON FOR IR 2016,0,0,0,0,0,
AOFECOPYCTO45,TONER FOR COPIER CANON IR 4570/3570/3530 c-exv 12,0,0,0,0,0,
AOFECOPYHG85,"COPIER, SCANNER, PRINTER, HP Office jet G85",0,0,0,0,0,
AOFECOPYX42T,(copier Xerox DC425/440) TONER,0,0,0,0,0,
AOFECOPYX53D,(copier Xerox 5017/5317) COPY CARTRIDGE,0,0,0,0,0,
AOFECOPYX54T,(copier Xerox 5334) TONER,0,0,0,0,0,
AOFECOPYX55D,(copier Xerox 5352) DRUM,0,0,0,0,0,
AOFECOPYX55T,(copier Xerox 5352) TONER,0,0,0,0,0,
AOFECOPYX56D,(copier Xerox 5621) DRUM,0,0,0,0,0,
AOFECOPYX56T,(copier Xerox 5621) TONER,0,0,0,0,0,
AOFECOPYX58D,(copier Xerox 5815) DRUM,0,0,0,0,0,
AOFECOPYX58T,(copier Xerox 5815) TONER,0,0,0,0,0,
AOFECOPYX59D,(copier Xerox 5837) DRUM,0,0,0,0,0,
AOFECOPYX59T,(copier Xerox 5837) TONER,0,0,0,0,0,
AOFECOPYXTO412,TONER FOR COPIER XEROX PRO 412/M15,0,0,0,0,0,
AOFECOPYXTO880,TONER FOR COPIER CANON PC 880 (FC-E 30),0,0,0,0,0,
AOFECOUNTBN,"COUNTER, for banknotes G710 LAUREL",0,0,0,0,0,
AOFECOUNTMAN,"COUNTER, manual",5.4,4.2,5,0.1134,0.08,
AOFEFAXSB60P,"(Fax Brother 8360P)11ppm, 33600bps",0,0,0,0,0,
AOFEFAXSC10T,(fax Canon B150 BX-3) TONER,0,0,0,0,0,
AOFEFAXSC15T,(fax Canon B155) TONER,0,0,0,0,0,
AOFEFAXSC23T,(fax Canon B 230) TONER,0,0,0,0,0,
AOFEFAXSCBJT,"(fax Canon BJ, BX-2fax, B320, B340, H11-63310000) TONER",0,0,0,0,0,
AOFEFAXSCF1T,"(fax Canon FX1, 700, 760, 770, 780, H11-6221410) TONER",0,0,0,0,0,
AOFEFAXSCF2T,"(fax Canon FX2, L800) TONER",0,0,0,0,0,
AOFEFAXSCF3T,"(fax Canon FX3, L600, L300,L220) TONER",0,0,0,0,0,
AOFEFAXSCF4T,(fax Canon FX4) TONER,0,0,0,0,0,
AOFEFAXSCL1T,(fax Canon L1000) TONER,0,0,0,0,0,
AOFEFAXSP131,FAX Panasonic KX-FM131BX,0,0,0,0,0,
AOFEFAXSP13T,(fax Panasonic KX-FA136) TONER,0,0,0,0,0,
AOFELAMICOLD,LAMINATING SYSTEM 3M for cold lamination,0,0,0,0,0,
AOFELAMIHOT,LAMINATING SYSTEM IBICO IL-12VT for hot lamination,0,0,0,0,0,
AOFESAFE743,"SAFE, dimensions: 725xl444x328mm",0,0,0,0,0,
AOFESAFECB30,"CASH BOX, steel, 30x24x7cm",0,0,0,0,0,
AOFESCALLET,"SCALE, for envelope",0,0,0,0,0,
AOFESHRE10,SHREDDER for 10 sheets A4,0,0,0,0,0,
AOFESHRE15,SHREDDER for 15 sheets A4,0,0,0,0,0,
AOFESHRE16,"SHREDDER, for 16 sheets A4",0,0,0,0,0,
AOFESHRE20,"SHREDDER for 20 pages, 240mm, type IDEAL 3802/4",0,0,0,0,0,
AOFETRIPFLIP,TRIPOD STAND for Flipchart,0,0,0,0,0,
AOFEWHBO060,WHITE BOARD dry wipe magnetic 60x45cm,0,0,0,0,0,
AOFEWHBO120,"WHITE BOARD, dry wipe, magnetic, 90x120cm",132,3,96,38.016,5.5,
AOFEWHBO180,"WHITE BOARD, dry wipe, magnetic, 90x180cm",192,2.5,98,47.04,5,
AOFEWHBOCLE,"Cleaner for WHITE BOARD, anti-static,powerful",0,0,0,0,0,
AOFEWHBOSHE,"Sheet for WHITE BOARD, anti-static,powerful",0,0,0,0,0,
APACBAGP060Y,"BAG, waste/garbage, 60L, yellow, strong 0.07mm polyethylene",0,0,0,0,0,
APACBAGP100,"BAG, PE plastic, for garbage, 100L, black, 0.07mm",38,4.5,4.5,0.7695,0.058,yes
APACBAGP100Y,"BAG, waste/garbage, 100L, yellow, strong polyethylene",9,37,9,0.1199,0.072,
APACBAGP150B,"BAG, PE plastic, for garbage, 150L, black, strong",0,0,0,0,0,
APACBAGP35,"BAG, PE plastic, for garbage, 35L, grey, 0.06mm, 58x60cm",0,0,0,0,0,
APACBAGSD1,"BAG, DIPLOMATIC, ICRC logo for mails",27,13,24,8.424,1.7,
APACBAGSD2,"(bag, diplomatic) SEALS with ICRC LOGO and number",41.2,0.5,2,0.0412,0.005,
APACBAGSD3,"(bag, diplomatic) SEALS with numbers",0,0,0,0.022505,0.0033,
APACBAGSD4,"(bag, diplomatic) LEAD SEAL, bag of 100",0,0,0,0,0,
APACBAGSD4P,"(bag, diplomatic) PUNCHER for lead seal",0,0,0,0,0,
APACBAGSD5,"(bag, diplomatic) PLUMB WIRE",0,0,0,0,0,
APACBAGSDS,"BAG, DIPLOMATIC, ICRC logo, small size",41,2,34,2.788,0.35,
APACBAGSDXL,"BAG, DIPLOMATIC, ICRC logo, king size",30,11,26,8.58,2.1,
APACBAGSDXXL,"BAG, DIPLOMATIC, ICRC logo for antennas transport",0,0,0,0,0,
APACBAGSLON1,"BAG, plastic 92x74cm, black",0,0,0,0,0,
APACBAGSLON2,"BAG, plastic, 60x30cm, with ICRC logo (gassetted)",0,0,0,0,0,
APACBAGSLON3,"BAG, plastic 50x27cm, green (gassetted)",0,0,0,0,0,
APACBAGSP1,"BAG, plastic with ICRC logo 350x420x40mm",42,0.2,34,0.2856,0.32,
APACBAGSP2,"BAG, plastic for publication 350x420x40mm",0,0,0,0,0,
APACBAGSP3,"BAG, paper with ICRC logo 32x11x41cm  110gm",42,0.5,32,0.672,0.05,
APACBAGSPDM,"BAG, plastic neutral for ICRC mail, 50x60cm",39,15,28,16.38,5.5,
APACBAGSPH1,"BAG, plastic, with handles, 5kg capacity",0,0,0,0,0,
APACBAGSPP80,"BAG, polypropylene 80g/m2, wax coated",0,0,0,0,0,
APACBAGSSG4,"BAG, plastic, 4L, self grip bag",0,0,0,0,0,
APACBOXB1225,BOTTOM FOR BOXES 120x25cm,0,0,0,0,0,
APACBOXB2630,BOTTOM FOR BOXES 26x30cm,0,0,0,0,0,
APACBOXB3223,BOTTOM FOR BOXES 32x23cm,0,0,0,0,0,
APACBOXB4030,BOTTOM FOR BOXES 40x30cm,0,0,0,0,0,
APACBOXB6030,BOTTOM FOR BOXES 60x30cm,0,0,0,0,0,
APACBOXB6040,BOTTOM FOR BOXES 60x40cm,0,0,0,0,0,
APACBOXB6045,BOTTOM FOR BOXES 60x45cm,0,0,0,0,0,
APACBOXB8040,BOTTOM FOR BOXES 80x40cm,0,0,0,0,0,
APACBOXB8060,BOTTOM FOR BOXES 80x60cm,0,0,0,0,0,
APACBOXC1233,Carton 1200x260x260mm Ant.ref.415.1200.34,0,0,0,0,0,
APACBOXC128E,Carton pallet base 1200x800mm 1 cannelure type 'E',0,0,0,0,0,
APACBOXC322,"Carton Dim.Ext.300x242x205mm, 2 cannel.7mm",0,0,0,0,0,
APACBOXC32E,Carton insert 280x230mm 1 cannel. type 'E',0,0,0,0,0,
APACBOXC43E,Carton insert 450x280mm 1 cannel. type 'E',0,0,0,0,0,
APACBOXC534,"Carton Dim.Ext.480x300x433mm,2 handles,1fold,2 cannel.7mm",0,0,0,0,0,
APACBOXC622,"Carton Dim.Ext.610x210x220mm,2 cannel.7mm",0,0,0,0,0,
APACBOXC644,"Carton Dim.Ext.600x400x400mm,2 handles,2 cannel.7mm",0,0,0,0,0,
APACBOXC64E,Carton insert 580x380mm 1 cannelure type 'E',0,0,0,0,0,
APACBOXCDGR01,"CARTON BOX UN1, FIBREBOARD 4G, 175x155x213mm",0,0,0,0,0,
APACBOXCDGR02,"CARTON BOX UN2, FIBREBOARD 4G, 275x195x300mm",0,0,0,0,0,
APACBOXCDGR03,"CARTON BOX UN3, FIBREBOARD 4G, 320x250x260mm",0,0,0,0,0,
APACBOXCDGR04,"CARTON BOX UN, FIBREBOARD 4G, 410x300x300mm",0,0,0,0,0,
APACBOXCDGR05,"CARTON BOX UN, FIBREBOARD 4G, 540x380x350mm",0,0,0,0,0,
APACBOXCDGR06,"CARTON BOX UN, FIBREBOARD 4G, 730X500X470mm",0,0,0,0,0,
APACBOXCDGR07,"CARTON BOX UN4, FIBREBOARD 4G, 360x260x300mm",0,0,0,0,0,
APACBOXCDGR08,"CARTON BOX UN5, FIBREBOARD 4G, 430x310x300mm",0,0,0,0,0,
APACBOXCDGR09,"CARTON BOX UN6, FIBREBOARD 4G, 390x390x430mm",0,0,0,0,0,
APACBOXCDGR10,"CARTON BOX UN7, FIBREBOARD 4G, 570x370x430mm",0,0,0,0,0,
APACBOXCDGR11,"CARTON BOX UN8, FIBREBOARD 4G, 770x570x550mm",0,0,0,0,0,
APACBOXCP1285,"Carton box pallet Dim.Ext.1200x800x470mm,2 cannel.7mm",0,0,0,0,0,
APACBOXS322,"CARTON BOX 290x250x200mm double corrugation, heavy duty",0,0,0,4,0.45,yes
APACBOXS432,"CARTON BOX 490x340x290mm double corrugation, heavy duty",0,0,0,6,0.98,yes
APACBOXS534,"CARTON BOX 580x380x370mm double corrugation, heavy duty",0,0,0,10,1.53,yes
APACBOXS644,CARTON BOX 600x450x450mm double corrugation,0,0,0,0,0,
APACBOXS8441,"CARTON BOX 801x401x410mm, dble corrugation, ext. white",0,0,0,0,0,
APACBOXS845,CARTON BOX 800x400x450mm double corrugation ref.400,0,0,0,0,0,
APACBOXS864,CARTON BOX 790x590x500mm double corrugation ref.277230,0,0,0,0,0,
APACBOXSDHL60,Cool Chain Box DHL Sol.6.0,0,0,0,0,0,
APACBOXSLON1,"CARTON BOX 300x400x330mm, standard, 5ply.",0,0,0,0,0,
APACBOXSLON2,"CARTON BOX 520x520x400mm, standard, 5ply.",0,0,0,0,0,
APACBOXSLON3,"CARTON BOX 500x400x400mm, standard, 5ply.",0,0,0,0,0,
APACBOXSP50L,"BOX, heavy duty plastic, 50L, with lid",0,0,0,0,0,
APACBOXSPS81612,Protection sheet pallet 800/1600x1200/30mm Pe 50my transp.,0,0,0,0,0,
APACBOXSRA08,"BOX, plastic, for rack, for small items, 8x30x8.5cm",0,0,0,0,0,
APACBOXSRA16,"BOX, plastic, for rack, for small items, 16x30x8.5cm",0,0,0,0,0,
APACBOXSST01,"BOX STOCK, wide, corrugated cardboard, 500x280x310 mm",30,0.5,23,0.345,0.169,
APACBOXSST02,"BOX STOCK, narrow, corrugated cardboard, 453x135x320mm",73,0.1,47,0.3431,0.1,
APACCONT20,"CONTAINER 20ft, ISO 1CC size 6x2.4x2.6m, last trip",0,0,0,37500,2000,yes
APACCONT40,"CONTAINER 40ft, ISO 1AA size 12x2.4x2.6m, last trip",0,0,0,75000,4000,yes
APACFILL01,"FILLING MATERIAL, CHIPS for packing, bag of 380L",0,0,0,0,0,
APACFILMDISP,"DISPENSOR, for pallet stretch film rolls, 0.6m, 1 handle",0,0,0,30,1.5,yes
APACFILMPP06,"STRETCH FILM for pallets, white, 25 microns, 0.50x250m",0,0,0,5,2.1,yes
APACFILMPT,"PALLET FILM, transparent, stretching, 20 microns, 0.50x300m",0,0,0,0,0,
APACIATAB01,"EXTRA PACKAGE, IATA, for aluminium sulfate 50kg granules",0,0,0,0,0,
APACIATAB02,"EXTRA PACKAGE, IATA, for slaked lime 33kg powder",0,0,0,0,0,
APACIATAC01,"CONTAINER, IATA, for PVC flexible watertank repair kit",0,0,0,0,0,
APACPLASAIRB,"PLASTIC with bubbles for safety packing , rolls 0.08mm, 120m",0,0,0,0,0,
APACPLASD200,"DRUM, for water or fuel, plastic, with safety plug 2"", 200l",0,0,0,0,0,
APACPLASSP,PLASTIC STRETCH SPENDER 50-76cm for wrapping,62,26,16,25.792,1.9,
APACPLASSTR,"PLASTIC STRETCH for palets, black roll of 0.5x300m",53,35,23,42.665,21.5,
APACSECSADAL,"SECURITY SEALS, adhesive, large, for aircraft doors/hatches",0,0,0,0,0,yes
APACSECSADAS,"SECURITY SEALS, adhesive, small, for suitcases, boxes",13,10.5,13,1.7745,0.6,yes
APACSTPNRI13,"CERCLAGE polyester 13mm, type 40 WG boucle autosserante",0,0,0,0,0,
APACSTRA12R,"STRAP, for boxes, plastic, red colour, 12mmx200m roll",0,0,0,0,0,yes
APACSTRAE12,"STRAPPING MACHINE, table top, electric seal., 9 to 12mm",0,0,0,1120,100,yes
APACSTRAH12,"STRAPPING MACHINE, portable, electric seal., 9 to 12mm",0,0,0,12,5,yes
APACTAPE50BR,"TAPE ADHESIVE, brown, 50mmx60m for packing",0,0,0,0.9,0.4,yes
APACTAPE50DI,"TAPE ADHESIVE, diplomatical, yellow, 50mmx66m, for packing",0,0,0,0.9,0.4,yes
APACTAPE50EU,"TAPE ADHESIVE, EU, blue, 50mmx66m, for packing",0,0,0,0,0,
APACTAPE50F,"TAPE ADHESIVE, with red line, for FD, 50mmx66m, pack.",0,0,0,0.9,0.4,yes
APACTAPE50FRA,"TAPE ADHESIVE, ""FRAGILE"" 50mmx66mm, for packing",10.5,5,10.5,0.5513,20,
APACTAPE50IF,"TAPE ADHESIVE, IFRC logo, 50mmx100m",0,0,0,1,0.6,yes
APACTAPE50RB,"TAPE ADHESIVE, canvas reinforced, 55mmx50m roll, black",0,0,0,0,0,
APACTAPE50RS,"TAPE ADHESIVE, canvas reinforced, 50mmx50m roll, silver",15.2,5.2,15.2,1.2014,0.86,yes
APACTAPE50T,"TAPE ADHESIVE, PP, 40 micron, 50mmx66m, for sealing",11,5,11,0.605,0.25,
APACTAPE50WH,"TAPE ADHESIVE, ICRC logo, 50mmx66m roll, for W/H only",0,0,0,0,0,
APACTAPEDISP,"TAPE DISPENSOR for 50mm adh. tape, handheld, metal body",0,0,0,3,0.44,yes
APACTAPEMA20,"TAPE, masking, 20mmx33m",0,0,0,0,0,
APACTRNEHE01,"TRANSPORT NET, helicopter load carrier with accessories",0,0,0,0,0,yes
APACTROLFUT1,"TROLLEY, for drums, 400kg capacity, rubber plain wheels",0,0,0,0,0,
APACTROLHATR,"HAND TRUCK, for carrying boxes",143,50,57,407.55,14,
APACTROLPLAH,"TROLLEY, platform 200kg, 4 wheels, 0.9x0.6m + folding handle",0,0,0,0,0,
APACTROLPLAT,"TROLLEY, platform, 200kg capacity, 4 wheels, 0.9x0.6m",92,15,62,85.56,14.2,
APACTRUN030,"TRUNK, metal, 300mm long, with lock bar, 2 handles",0,0,0,0,0,
APACTRUN060,"TRUNK, metal, 650x330x260mm, with lock bar, 2 handles",0,0,0,0,0,
APACTRUN075,"TRUNK, metal, 750x400x320mm, with lock bar, 2 handles",0,0,0,0,0,
APACTRUN100,"TRUNK, metal, 80x45x35, lock bar, 2 handles",77,34,46,120.428,8.5,yes
APACTRUN110,"TRUNK, metal, 110x59x43, lock bar, 2 handles",114.5,42,61,293.349,18.4,
APACTRUN7630,"BOX plastic waterproof, int. dim. 765x485x305, wheels & foam",86,37,56,178.192,19.5,
APACTRUN76301A,"BOX plastic waterproof,765x485x305, wheels & foam IT RDU 1-A",0,0,0,0,0,
APACTRUN76301D,"BOX plastic waterproof,765x485x305, wheels & foam IT RDU 1-D",0,0,0,0,0,
APACTRUN76302A,"BOX plastic waterproof,765x485x305, wheels & foam IT RDU 2-A",0,0,0,0,0,
APACTRUN76302C,"BOX plastic waterproof,765x485x305, wheels & foam IT RDU 2-C",0,0,0,0,0,
APACTRUN76303A,"BOX plastic waterproof,765x485x305, wheels & foam IT RDU 3-A",0,0,0,0,0,
APACTRUN76303C,"BOX plastic waterproof,765x485x305, wheels & foam IT RDU 3-C",0,0,0,0,0,
APACTRUN76304A,"BOX plastic waterproof,765x485x305, wheels & foam IT RDU 4-A",0,0,0,0,0,
APACTRUN76304B,"BOX plastic waterproof,765x485x305, wheels & foam IT RDU 4-B",0,0,0,0,0,
APACTRUN76307A,"BOX plastic waterproof,765x485x305, wheels & foam IT RDU 7-A",0,0,0,0,0,
APACTRUN7630RF,"BOX plastic waterproof, 765x485x305, wheels & foam - IT RFL",0,0,0,0,0,
APACTRUN7641,"BOX plastic waterproof, int. dim. 765x485x415, wheels & foam",67,48,58.5,188.136,22.5,
APACTRUN76411B,"BOX plastic waterproof,765x485x415, wheels & foam IT RDU 1-B",0,0,0,0,0,
APACTRUN76411C,"BOX plastic waterproof,765x485x415, wheels & foam IT RDU 1-C",0,0,0,0,0,
APACTRUN76412B,"BOX plastic waterproof,765x485x415, wheels & foam IT RDU 2-B",0,0,0,0,0,
APACTRUN76413B,"BOX plastic waterproof,765x485x415, wheels & foam IT RDU 3-B",0,0,0,0,0,
APACTRUN76414C,"BOX plastic waterproof,765x485x415, wheels & foam IT RDU 4-C",0,0,0,0,0,
APACTRUNA64,"TRUNK, aluminium, 60x40x30cm",0,0,0,0,0,
APACTRUNA734,"BOX, aluminium, dim. int. 55x35x38cm",0,0,0,0,0,
APACTRUNA73L,"LINER, for aluminun box 78x38x41cm, 128L capacity",0,0,0,0,0,
APACTRUNA73S,"SPACER, for aluminum box cupboard, 8x8x35cm, polystyrene",0,0,0,0,0,
APACTRUNA73T,"BOX, aluminium, 78x38x41cm, with removable top",0,0,0,0,0,
APACTRUNA778,"BOX, aluminium, dim. int. 75x55x58cm",0,0,0,0,0,
APACTRUNLRDUIT,"BOX, label for RDU - IT trunk identification",0,0,0,0,0,
APACTRUNLRFLIT,"BOX, label for RFL - IT trunk identification",0,0,0,0,0,
APACTRUNLULO,"TRUNK, LUGGAGE LOCKER, for car roof rack, profiled",0,0,0,0,0,
APACTRUNW080,"BOX, WOOD CHEST, 80x50x40cm",0,0,0,0,0,
APACTRUNW081,"BOX, WOOD CHEST, 80x50x55cm",0,0,0,0,0,
APACTRUNW085,"BOX, WOOD CHEST, 85x35x40cm, with handles",0,0,0,0,0,
APACTRUNW105,"BOX, WOOD CHEST, 105x40x37cm",0,0,0,0,0,
APACTRUNW106,"BOX, WOOD CHEST, 105x48x60cm",0,0,0,0,0,
APACTRUNW135,"BOX, WOOD CHEST, 135x55x45cm",0,0,0,0,0,
APACWBOX01,"WOODEN BOX, 0.8x1.2x1.2m, pallet base, plywood 6mm",0,0,0,200,33,yes
APACWBOX02,"WOODEN BOX, 0.8 x 1.45 x 1.45 m, pallet base, 6 tar papers",0,0,0,0,0,
APACWBOX03,"WOODEN BOX, 1.0 x 0.95 x 1.45 m, pallet base, sea freight",0,0,0,0,0,
APACWBOX04,"WOODEN BOX, 1.0 x 0.75 x 1.40 m, pallet base, sea freight",0,0,0,0,0,
APACWBOX05,"WOODEN BOX, 1.1 x 0.7 x 1.2 m, pallet base, sea freight",0,0,0,0,0,
APACWBOX1108,"BOX, 20mm plywood, 1.1x0.7x0.8m, pallet base + ramp",0,0,0,0,0,
APACWBOXC147,"BOX, alu/plywood, 120x42x70cm, convertible in cupboard",0,0,0,0,0,
APACWPAL01,"WOODEN PALLET, 0.8x1.2x0.1m, ISO type, treated",0,0,0,145,20,yes
APERBOOKVARI,"BOOKS, various leisure books",0,0,0,0,0,
APERBOXC1,"ICEBOX, 18L, fridge, with power supply unit (not medical)",0,0,0,0,0,
APERBOXC2,"ICEBOX, 27L Coleman for 2 liter bottles",38,40,29,44.08,2.3,
APERBOXCICEP,"ICE-PACK, filled, for camping cool box (not for vaccines)",0,0,0,0,0,
APERBPAC,"BACK-PACK, Rucksack",46,4,32,5.888,0.5,
APERBPAC100,"BAG TRAVEL, +-125 LT, WHEEL HANDLE",0,0,0,0,0,
APERCIGAML,"CIGARETTES, Marlboro Lights (Gold), 10pkts/bundle",0,0,0,0,0,
APERCIGAMR,"CIGARETTES, Malboro Red, 10pkts/bundle",0,0,0,0,0,
APERCLTSDCM,"DUST COATS, Medium size",0,0,0,0,0,
APERCLTSHANG,"HANGER, for clothes",0,0,0,0,0,
APERCLTSRCL,"RAINCOAT, Large with hood and lining",40,2,28,2.24,1.35,
APERCLTSRCXL,"RAINCOAT, X-large with hood & lining",0,0,0,0,0,
APERCLTSSHI1,"SHIRT, for Limousine Driver (uniform)",0,0,0,0,0,
APERCLTSTSL,"T-SHIRT, Large",0,0,0,0,0,
APERCLTSTSM,"T-SHIRTS, Medium size",0,0,0,0,0,
APERCLTSTSXL,"T-SHIRTS, Extra-Large size",0,0,0,0,0,
APERCREASU01,"SUN PROTECTION CREAM, total protection",0,0,0,0,0,
APERFILTCARC,"(filter Katadyn Drip Ceradyn) CERAMIC BONDED ELEMENT, indoor",27.5,5.5,5.5,0.8319,0.6,
APERFILTCARP,(filter Katadyn trk 7000) CLEANING PADS,12,0.7,7.7,0.0647,0.005,
APERFILTCC10,"WATER FILTER, drip ceramic cartridge, household, 10L",0,0,0,0,0,yes
APERFILTDWPIPE,dws 30 water filter PIPE WITH DISPENSING VALVE,0,0,0,0,0,
APERFILTDWS30,DWS 30 WATER FILTER,0,0,0,0,0,
APERFILTDWSCART,dws 30 water filter REPLACEMENT CARTRIDGE,0,0,0,0,0,
APERFILTDWSCOV,dws 30 water filter FILTER COVER + 3bar PRES. RELIEF VALVE,0,0,0,0,0,
APERFILTDWSPUMP,dws 30 water filter FILTER PUMP,0,0,0,0,0,
APERFILTDWSTAP,dws 30 water filter TAP,0,0,0,0,0,
APERFILTKAP1,"FILTER KATADYN, for outdoor, pocket type",26,8,18,3.744,1,yes
APERFILTKAPC,(filter Katadyn pocket) CARTRIDGE for pocket filter,18.5,8,8,1.184,0.32,yes
APERFILTKAR7,"FILTER KATADYN, Drip Ceradyn, for indoor, 2110070",28,46,28,36.064,4.4,
APERFILTNERO,"WATER FILTER, Nerox",0,0,0,0,0,
APERFLASK1.1,"FLASK, Camping, 1.1L",0,0,0,0,0,
APERFLASK2,"FLASK, Camping, light insulation, 2L",0,0,0,0,0,
APERFLASKEC,WATERFLASK WITH ENERGY COVER,0,0,0,0,0,
APERMATCHBOX,"MATCHES, safety matches, small box",5.9,1.8,3.7,0.0393,0.0113,
APERMONBGOTR,"MONEY BELT, strong, safety",0,0,0,0,0,
APERPROT4,HABIT SEMI-DUTY AVEC CAP.,0,0,0,0,0,
APERPROT5,"PROTECTION CLOTHING, overall, non woven fire proof PP",0,0,0,0,0,
APERPROTM,"MASK, for Mouth - Chlorine, replaceable filter",0,0,0,0,0,
APERRADC220,"RADIO CASSETTE PLAYER, 220V",0,0,0,0,0,
APERRADRWI01,"RADIO receiver, winding up rechargeable",0,0,0,0,0,
APERSEWKTRAV,"SEWING KIT, traveller",0,0,0,0,0,
APERSHOES39,"SHOES, Safety shoes, Size 39, pair",0,0,0,0,0,
APERSHOES40,"SHOES, Safety shoes, Size 40, pair",0,0,0,0,0,
APERSHOES41,"SHOES, Safety shoes, Size 41, pair",0,0,0,0,0,
APERSHOES42,"SHOES, Safety shoes, Size 42, pair",33,12,23,9.108,1.74,
APERSHOES43,"SHOES, Safety shoes, Size 43, pair",0,0,0,0,0,
APERSHOES44,"SHOES, Safety shoes, Size 44, pair",0,0,0,0,0,
APERSHOES45,"SHOES, Safety shoes, Size 45, pair",34,13,24,10.608,1.9,
APERSHORSHL,"SHORTS, Large, pair",0,0,0,0,0,
APERSHORSHM,"SHORTS, Medium, pair",0,0,0,0,0,
APERSHORSHS,"SHORTS, Small",0,0,0,0,0,
APERSUCA1,"SUITECASE, 70x47x20cm, with roller",0,0,0,0,0,
APERSUCA2,"SUITECASE, 77x52x21cm, with roller",0,0,0,0,0,
APERSUCAATCA,ATTACHE CASE,0,0,0,0,0,
APERSWESSWE1,"SWEATER, for Limousine Driver (uniform), short sleeves",0,0,0,0,0,
APERTHMS1L,"THERMOS, 1L",10,33,10,3.3,0.7,
APERTHMS2L,"THERMOS, 2L, Coleman, 13x26cm",13,27,13,4.563,0.4,
APERTHMSPU2L,"THERMOS, 1.8L, with pump",0,0,0,0,0,
APERTOWEL,"TOWEL, for Bath, large",0,0,0,0,0,
APERTOWES,"TOWEL, for cleaning hands without water, pack of 30",0,0,0,0,0,
APERUMBRL,"UMBRELLA, 2 colours, large",0,0,0,0,0,
APHOCAMEPO60,PHOTO CAMERA Polaroid 600 Pro,0,0,0,0,0,
APHOCAMESOMA,"PHOTO CAMERA digital, Sony Mavica, with 3.5"" floppy",0,0,0,0,0,
APHOFILMPO60,FILM Polaroid 600 plus,0,0,0,0,0,
APRMBALOICRF,"BALLOON, inflatable with ICRC logo - french",47,19,37,33.041,4.9,
APRMCLOCK1,DESK CLOCK with ICRC logo,17,6,16,1.632,0.5,
APRMKEYHACRY,"KEYHOLDER with ICRC LOGO, (new model)",7.5,0.7,3,0.0158,0.0126,
APRMMINULC,"MINIATURE, Land Cruiser, with ICRC logo",0,0,0,0,0,
APRMMPADWEBE,"MOUSE PAD, ICRC web site promotion",25,23.2,20.5,11.89,0.0616,
APRMPENSMEF,"PEN (english/french) WHITE metal, with logo, plastic case",17,2,4,0.136,0.04,
APRMPENSMWE1,"PEN (english) WHITE/gold, metal with logo, slim",0,0,0,0,0,
APRMPENSPEWE,PENCIL (english/french) with logo and Web site,17.6,0.8,0.8,0.0113,0.01,
APRMPENSPWE,PEN (english) WHITE plastic with logo and Web site,14,2,2,0.056,0.01,
APRMPENSPWER,PEN (english-russian) BLACK/WHITE plastic with logo,14,1,1,0.014,0.08,
APRMPENSPWF,PEN (french) WHITE plastic with logo and Web site,14,1,12,0.168,0.9,
APRMPENSPWS,"PEN (spanish) WHITE/GOLD plastic, with logo",0,0,0,0,0,
APRMPENSVIP,"PEN (english/french) white, with logo, in buckskin case",20,4,7,0.56,0.066,
APRMPENSVIP2,"PEN FOUNTAIN (en/fr) white, with logo, in buckskin case",20,4,7,0.56,0.05,
APRMPOSTOOWYM,"POST-IT campaign ""Our World-Your Move""",10,0.3,7.5,0.0225,0.017,
APRMSCRDIC,"SWISSCARD Victorinox, with ICRC logo",12,12,12,1.728,0.0658,
APRMTSHICHEL,T-SHIRT promotion imperial color chile - English - L,36,1,30,1.08,0.2,
APRMTSHILAES,T-SHIRT promotion women lady white - English - S,27,1,18,0.486,0.1,
APRMTSHIOWYMML,"T-SHIRT promotion ""Our world. Your move."" - Man - L size",48,1,35,1.68,0.159,
APRMTSHIOWYMMM,"T-SHIRT promotion ""Our world. Your move."" - Man - M size",30.5,1,23.5,0.7168,0.17,
APRMTSHIOWYMMXL,"T-SHIRT promotion ""Our world. Your move."" - Man - XL size",54,1,37,1.998,0.185,
APRMTSHIOWYMWL,"T-SHIRT promotion ""Our world. Your move."" - Woman - L size",50,1,34,1.7,0.15,
APRMTSHIOWYMWM,"T-SHIRT promotion ""Our world. Your move."" - Woman - M size",30,0.2,24,0.144,0.1414,
APRMTSHIOWYMWS,"T-SHIRT promotion ""Our world. Your move."" - Woman - S size",42,1,33,1.386,0.1178,
APRMUMBRWHIC,"UMBRELLA, white, with ICRC logo",85,4,4,1.36,0.36,
APROAPROPL,"APRON, plastic, large size, washable, impermable",48,2,30,2.88,0.65,
APROBOOTR36,"BOOTS, heavy duty plastic rubber, pair, size 36",0,0,0,0,0,
